pl_name,soltype,disc_refname,hd_name,pl_masse,pl_orbper,discoverymethod,cb_flag,sy_dist,pl_insol
Kepler-1176 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,24.173821525,Transit,false,864.6990000,26.09
Kepler-206 d,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,23.4428510225,Transit,false,594.4470000,44.17
Kepler-363 b,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,3.6145841466666666666666666667,Transit,false,762.5960000,1000.24
Kepler-1189 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.78859477,Transit,false,782.8520000,449.94
Kepler-1131 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.532346855,Transit,false,1030.7000000,453.14
Kepler-1043 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,38.50527331,Transit,false,903.3320000,21.69
Kepler-981 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,4.4697633733333333333333333333,Transit,false,878.0820000,337.47
Kepler-1201 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,15.187323653333333333333333333,Transit,false,944.2410000,89.43
Kepler-1210 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,8.07123597,Transit,false,1176.5300000,152.05
Kepler-1399 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,1.63865209,Transit,false,1385.7000000,1707.25
Kepler-1113 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,42.30057810,Transit,false,1073.8800000,22.85
Kepler-1132 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,62.89203568,Transit,false,867.9310000,4.55
Kepler-956 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,5.24867129,Transit,false,544.9390000,307.06
Kepler-1199 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,15.04479365,Transit,false,563.4930000,
CoRoT-23 b,Published Confirmed,<a refstr=ROUAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A..54R/abstract target=ref> Rouan et al. 2012 </a>,,948.1848333333333333333333333,3.63130000,Transit,false,1060.9700000,
Kepler-1527 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,160.13106575333333333333333333,Transit,false,1842.1300000,7.81
HD 106906 b,Published Confirmed,<a refstr=BAILEY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...780L...4B/abstract target=ref> Bailey et al. 2014 </a>,HD 106906,3805.94925,,Imaging,false,103.0290000,
Kepler-1555 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,8.10495310,Transit,false,2013.2700000,483.26
Kepler-1563 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.432759855,Transit,false,616.6970000,
Kepler-150 f,Published Confirmed,<a refstr=SCHMITT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..180S/abstract target=ref>Schmitt et al. 2017</a>,,,637.20930000,Transit,false,891.0920000,
Kepler-1571 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.38555945,Transit,false,675.3030000,757.13
Kepler-1628 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,76.37776650,Transit,false,,
K2-239 b,Published Confirmed,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.480L...1D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,,,5.24000000,Transit,false,31.0849000,
K2-133 d,Published Confirmed,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,,,11.02397000,Transit,false,75.1703000,
Kepler-413 b,Published Confirmed,<a refstr=KOSTOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...14K/abstract target=ref>Kostov et al. 2014</a>,,67.00000,66.26200000,Transit,true,847.5360000,
CoRoT-24 c,Published Confirmed,<a refstr=ALONSO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...567A.112A/abstract target=ref> Alonso et al. 2014</a>,,28.00000,11.75900000,Transit,false,591.5550000,
Kepler-1588 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,7.849314925,Transit,false,924.1410000,359.79
Kepler-1630 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,509.99740200,Transit,false,331.2130000,
Kepler-1642 c,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,6.65121137,Transit,false,413.8730000,89.63
KIC 3558849 b,Published Confirmed,<a refstr=WANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815..127W/abstract target=ref>Wang et al. 2015</a>,,,1322.30000000,Transit,false,1215.7000000,
Kepler-1597 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,2.946532605,Transit,false,1221.0500000,1431.31
Kepler-1542 d,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,5.992459155,Transit,false,399.1140000,297.81
Kepler-1464 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,31.778590183333333333333333333,Transit,false,1151.7300000,89.47
Kepler-34 b,Published Confirmed,<a refstr=WELSH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.481..475W/abstract target=ref> Welsh et al. 2012 </a>,,69.92000,288.82200000,Transit,true,1800.8200000,
kap And b,Published Confirmed,<a refstr=CARSON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...763L..32C/abstract target=ref> Carson et al. 2013 </a>,HD 222439,4197.73000,,Imaging,false,50.0177000,
Kepler-625 c,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,4.16535077,Transit,false,760.7080000,932.13
WISEP J121756.91+162640.2 A b,Published Confirmed,<a refstr=LIU_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...758...57L/abstract target=ref> Liu et al. 2013 </a>,,6992.00000,,Imaging,false,,
K2-278 b,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,,3.33496600,Transit,false,786.4390000,
Kepler-1107 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,0.57103852,Transit,false,428.7980000,2387.26
Kepler-1124 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,2.852347405,Transit,false,289.8990000,50.78
K2-148 d,Published Confirmed,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,,9.75790000,Transit,false,124.4580000,16.80
Kepler-24 e,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,18.998341273333333333333333333,Transit,false,1156.8100000,81.51
Kepler-1442 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,81.41676777666666666666666667,Transit,false,608.6800000,25.97
Kepler-1095 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,4.271029465,Transit,false,792.5220000,
Kepler-1081 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.85691423,Transit,false,420.2150000,225.22
TOI-763 c,Published Confirmed,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,,9.32000,12.27370000,Transit,false,95.1274000,
Kepler-1185 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,104.351358565,Transit,false,459.2730000,9.31
Kepler-730 c,Published Confirmed,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...870L..17C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,,,2.85188338,Transit,false,1935.0400000,
Kepler-1412 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,3.61460952,Transit,false,755.6780000,1087.78
Kepler-1413 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,13.18286716,Transit,false,1167.4900000,42.83
Kepler-1428 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,10.676196413333333333333333333,Transit,false,1530.3200000,817.58
Kepler-1434 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,8.053099895,Transit,false,775.5290000,925.29
Kepler-777 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,5.728099215,Transit,false,443.1060000,33.95
Kepler-1382 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,16.358276495,Transit,false,738.2610000,198.47
Kepler-758 e,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,8.193470945,Transit,false,1502.3200000,588.40
Kepler-1437 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,10.929641095,Transit,false,2101.6900000,307.40
K2-343 c,Published Confirmed,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,,7.67697200,Transit,false,166.1690000,
K2-343 b,Published Confirmed,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,2.78717400,Transit,false,166.1690000,
K2-340 b,Published Confirmed,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,,,29.74045100,Transit,false,738.1360000,
Kepler-1500 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,15.032882775,Transit,false,1217.8200000,131.82
Kepler-624 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,14.586532643333333333333333333,Transit,false,748.1880000,130.76
CoRoT-26 b,Published Confirmed,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,,174.80070,4.20474000,Transit,false,1045.1800000,
TOI-257 b,Published Confirmed,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.3704A/abstract target=ref>Addison et al. 2021</a>,HD 19916,43.86032,18.38818000,Transit,false,76.9028000,186.00
Kepler-1419 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,42.522026886666666666666666667,Transit,false,1498.5800000,21.24
Kepler-1448 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,12.270664726666666666666666667,Transit,false,768.9030000,86.64
Kepler-160 d,Published Confirmed,<a refstr=HELLER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...638A..10H/abstract target=ref>Heller et al. 2020</a>,,100.00000,30.00000000,Transit Timing Variations,false,937.0130000,
Kepler-1424 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,29.60927097,Transit,false,661.4210000,
Kepler-1479 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,14.532567693333333333333333333,Transit,false,728.6680000,98.57
Kepler-1480 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,22.126773133333333333333333333,Transit,false,500.8920000,16.32
WASP-185 b,Published Confirmed,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1479H/abstract target=ref>Hellier et al. 2019</a>,,311.47340,9.38755000,Transit,false,279.3500000,
KIC 10525077 b,Published Confirmed,<a refstr=WANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815..127W/abstract target=ref>Wang et al. 2015</a>,,,854.08300000,Transit,false,1461.1500000,
Kepler-1473 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,14.42732035,Transit,false,652.2530000,111.01
Kepler-1195 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,8.496414575,Transit,false,918.5660000,79.03
K2-293 b,Published Confirmed,<a refstr=DATTILO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..169D/abstract target=ref>Dattilo et al. 2019</a>,,,13.12250000,Transit,false,392.2510000,
USco1556 b,Published Confirmed,<a refstr=CHINCHILLA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...633A.152C/abstract target=ref>Chinchilla et al. 2020</a>,,4767.45000,,Imaging,false,140.6350000,
Kepler-1602 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,11.17935050,Transit,false,629.8040000,124.51
Kepler-388 b,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,3.1732794466666666666666666667,Transit,false,,
HATS-8 b,Published Confirmed,<a refstr=BAYLISS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...49B/abstract target=ref>Bayliss et al. 2015</a>,,44.972945,3.58389300,Transit,false,794.6370000,
Kepler-214 c,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,28.7799093225,Transit,false,1208.4400000,87.24
Kepler-1065 c,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,2.37030743,Transit,false,1122.4800000,734.62
Kepler-887 c,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,7.638461575,Transit,false,886.5880000,407.98
Kepler-1388 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,12.28553039,Transit,false,453.7950000,17.67
Kepler-1654 b,Published Confirmed,<a refstr=BEICHMAN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..158B/abstract target=ref>Beichman et al. 2018</a>,,158.91500,1047.83560000,Transit,false,568.1170000,0.30
Kepler-893 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,6.3385577466666666666666666667,Transit,false,1285.5900000,266.27
K2-287 b,Published Confirmed,<a refstr=JORD_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..100J/abstract target=ref>Jord&aacute;n et al. 2019</a>,,100.11645,14.89329100,Transit,false,158.3350000,
Kepler-1642 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,12.205865965,Transit,false,413.8730000,39.91
K2-231 b,Published Confirmed,<a refstr=CURTIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..173C/abstract target=ref>Curtis et al. 2018</a>,,,13.84190100,Transit,false,321.2150000,
K2-133 b,Published Confirmed,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,,,3.07126500,Transit,false,75.1703000,
Kepler-1387 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,2.279525935,Transit,false,455.3580000,300.31
Kepler-1153 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,1.75583533,Transit,false,1119.4900000,761.81
Kepler-201 c,Published Confirmed,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,,151.885095155,Transit,false,636.4450000,6.03
Kepler-1061 b,Published Confirmed,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,,2.7579888566666666666666666667,Transit,false,543.3750000,788.50
Kepler-444 b,Published Confirmed,<a refstr=CAMPANTE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...799..170C/abstract target=ref>Campante et al. 2015</a>,,,3.600112075,Transit,false,36.4396000,225.74
